"","Date.Time","Lat","Lon","Base","Date_Time","Month","Day","Hour"
"596",2014-04-01 16:29:00,40.7601,-73.9772,"B02512",2014-04-01 16:29:00,4,1,16
"597",2014-04-01 16:29:00,40.6916,-73.9844,"B02512",2014-04-01 16:29:00,4,1,16
"598",2014-04-01 16:30:00,40.7632,-73.983,"B02512",2014-04-01 16:30:00,4,1,16
"599",2014-04-01 16:30:00,40.7637,-73.9741,"B02512",2014-04-01 16:30:00,4,1,16
"600",2014-04-01 16:32:00,40.732,-73.9968,"B02512",2014-04-01 16:32:00,4,1,16
"601",2014-04-01 16:32:00,40.8448,-74.0662,"B02512",2014-04-01 16:32:00,4,1,16
"602",2014-04-01 16:32:00,40.7245,-73.9987,"B02512",2014-04-01 16:32:00,4,1,16
"603",2014-04-01 16:32:00,40.7491,-74.0084,"B02512",2014-04-01 16:32:00,4,1,16
"604",2014-04-01 16:33:00,40.7106,-73.9858,"B02512",2014-04-01 16:33:00,4,1,16
"605",2014-04-01 16:33:00,40.76,-73.9651,"B02512",2014-04-01 16:33:00,4,1,16
"606",2014-04-01 16:33:00,40.7257,-74.0003,"B02512",2014-04-01 16:33:00,4,1,16
"607",2014-04-01 16:37:00,40.7464,-73.9716,"B02512",2014-04-01 16:37:00,4,1,16
"608",2014-04-01 16:38:00,40.7403,-73.9955,"B02512",2014-04-01 16:38:00,4,1,16
"609",2014-04-01 16:38:00,40.7555,-73.9739,"B02512",2014-04-01 16:38:00,4,1,16
"610",2014-04-01 16:39:00,40.7636,-73.9716,"B02512",2014-04-01 16:39:00,4,1,16
"611",2014-04-01 16:40:00,40.7552,-73.9881,"B02512",2014-04-01 16:40:00,4,1,16
"612",2014-04-01 16:41:00,40.7208,-73.958,"B02512",2014-04-01 16:41:00,4,1,16
"613",2014-04-01 16:41:00,40.7741,-73.8725,"B02512",2014-04-01 16:41:00,4,1,16
"614",2014-04-01 16:43:00,40.7563,-73.9744,"B02512",2014-04-01 16:43:00,4,1,16
"615",2014-04-01 16:45:00,40.7544,-73.9878,"B02512",2014-04-01 16:45:00,4,1,16
"616",2014-04-01 16:47:00,40.7842,-73.9834,"B02512",2014-04-01 16:47:00,4,1,16
"617",2014-04-01 16:47:00,40.7382,-74.0033,"B02512",2014-04-01 16:47:00,4,1,16
"618",2014-04-01 16:47:00,40.7578,-73.9751,"B02512",2014-04-01 16:47:00,4,1,16
"619",2014-04-01 16:47:00,40.7387,-73.9897,"B02512",2014-04-01 16:47:00,4,1,16
"620",2014-04-01 16:47:00,40.7685,-73.8624,"B02512",2014-04-01 16:47:00,4,1,16
"621",2014-04-01 16:48:00,40.7813,-73.9759,"B02512",2014-04-01 16:48:00,4,1,16
"622",2014-04-01 16:49:00,40.7558,-73.982,"B02512",2014-04-01 16:49:00,4,1,16
"623",2014-04-01 16:50:00,40.7561,-73.9824,"B02512",2014-04-01 16:50:00,4,1,16
"624",2014-04-01 16:52:00,40.7528,-73.9876,"B02512",2014-04-01 16:52:00,4,1,16
"625",2014-04-01 16:52:00,40.7634,-73.974,"B02512",2014-04-01 16:52:00,4,1,16
"626",2014-04-01 16:54:00,40.76,-73.9723,"B02512",2014-04-01 16:54:00,4,1,16
"627",2014-04-01 16:54:00,40.7512,-73.9749,"B02512",2014-04-01 16:54:00,4,1,16
"628",2014-04-01 16:55:00,40.6914,-74.1771,"B02512",2014-04-01 16:55:00,4,1,16
"629",2014-04-01 16:56:00,40.7706,-73.8655,"B02512",2014-04-01 16:56:00,4,1,16
"630",2014-04-01 16:56:00,40.7415,-74.0072,"B02512",2014-04-01 16:56:00,4,1,16
"631",2014-04-01 16:57:00,40.7511,-73.9782,"B02512",2014-04-01 16:57:00,4,1,16
"632",2014-04-01 16:58:00,40.7519,-73.9811,"B02512",2014-04-01 16:58:00,4,1,16
"633",2014-04-01 16:59:00,40.646,-73.7768,"B02512",2014-04-01 16:59:00,4,1,16
"634",2014-04-01 16:59:00,40.7213,-73.9991,"B02512",2014-04-01 16:59:00,4,1,16
"635",2014-04-01 17:00:00,40.7591,-73.967,"B02512",2014-04-01 17:00:00,4,1,17
"636",2014-04-01 17:00:00,40.7701,-73.9625,"B02512",2014-04-01 17:00:00,4,1,17
"637",2014-04-01 17:02:00,40.7789,-73.9559,"B02512",2014-04-01 17:02:00,4,1,17
"638",2014-04-01 17:02:00,40.7789,-73.9559,"B02512",2014-04-01 17:02:00,4,1,17
"639",2014-04-01 17:02:00,40.733,-73.9824,"B02512",2014-04-01 17:02:00,4,1,17
"640",2014-04-01 17:03:00,40.7582,-73.9763,"B02512",2014-04-01 17:03:00,4,1,17
"641",2014-04-01 17:04:00,40.7437,-73.9887,"B02512",2014-04-01 17:04:00,4,1,17
"642",2014-04-01 17:04:00,40.7437,-73.9887,"B02512",2014-04-01 17:04:00,4,1,17
"643",2014-04-01 17:04:00,40.7512,-73.9891,"B02512",2014-04-01 17:04:00,4,1,17
"644",2014-04-01 17:04:00,40.7554,-73.9839,"B02512",2014-04-01 17:04:00,4,1,17
"645",2014-04-01 17:06:00,40.7647,-73.9699,"B02512",2014-04-01 17:06:00,4,1,17
"646",2014-04-01 17:07:00,40.7915,-73.9523,"B02512",2014-04-01 17:07:00,4,1,17
"647",2014-04-01 17:07:00,40.7756,-73.9482,"B02512",2014-04-01 17:07:00,4,1,17
"648",2014-04-01 17:07:00,40.7701,-73.9803,"B02512",2014-04-01 17:07:00,4,1,17
"649",2014-04-01 17:08:00,40.7556,-73.9851,"B02512",2014-04-01 17:08:00,4,1,17
"650",2014-04-01 17:08:00,40.7527,-73.9856,"B02512",2014-04-01 17:08:00,4,1,17
"651",2014-04-01 17:08:00,40.7413,-73.9908,"B02512",2014-04-01 17:08:00,4,1,17
"652",2014-04-01 17:09:00,40.7324,-74.0087,"B02512",2014-04-01 17:09:00,4,1,17
"653",2014-04-01 17:09:00,40.7432,-73.9863,"B02512",2014-04-01 17:09:00,4,1,17
"654",2014-04-01 17:10:00,40.7697,-73.981,"B02512",2014-04-01 17:10:00,4,1,17
"655",2014-04-01 17:10:00,40.7227,-74.0087,"B02512",2014-04-01 17:10:00,4,1,17
"656",2014-04-01 17:11:00,40.7204,-74.0048,"B02512",2014-04-01 17:11:00,4,1,17
"657",2014-04-01 17:12:00,40.7615,-73.9824,"B02512",2014-04-01 17:12:00,4,1,17
"658",2014-04-01 17:12:00,40.6898,-73.9782,"B02512",2014-04-01 17:12:00,4,1,17
"659",2014-04-01 17:13:00,40.7296,-73.9983,"B02512",2014-04-01 17:13:00,4,1,17
"660",2014-04-01 17:14:00,40.7256,-74.0054,"B02512",2014-04-01 17:14:00,4,1,17
"661",2014-04-01 17:15:00,40.7199,-74.0043,"B02512",2014-04-01 17:15:00,4,1,17
"662",2014-04-01 17:16:00,40.7539,-73.9806,"B02512",2014-04-01 17:16:00,4,1,17
"663",2014-04-01 17:16:00,40.7649,-73.962,"B02512",2014-04-01 17:16:00,4,1,17
"664",2014-04-01 17:17:00,40.7539,-73.9764,"B02512",2014-04-01 17:17:00,4,1,17
"665",2014-04-01 17:17:00,40.7554,-73.9726,"B02512",2014-04-01 17:17:00,4,1,17
"666",2014-04-01 17:18:00,40.776,-73.9573,"B02512",2014-04-01 17:18:00,4,1,17
"667",2014-04-01 17:19:00,40.7631,-73.9742,"B02512",2014-04-01 17:19:00,4,1,17
"668",2014-04-01 17:19:00,40.7685,-73.8625,"B02512",2014-04-01 17:19:00,4,1,17
"669",2014-04-01 17:19:00,40.7938,-73.973,"B02512",2014-04-01 17:19:00,4,1,17
"670",2014-04-01 17:19:00,40.7857,-73.9553,"B02512",2014-04-01 17:19:00,4,1,17
"671",2014-04-01 17:19:00,40.7857,-73.9553,"B02512",2014-04-01 17:19:00,4,1,17
"672",2014-04-01 17:20:00,40.72,-73.9991,"B02512",2014-04-01 17:20:00,4,1,17
"673",2014-04-01 17:21:00,40.7782,-73.9628,"B02512",2014-04-01 17:21:00,4,1,17
"674",2014-04-01 17:21:00,40.751,-73.9767,"B02512",2014-04-01 17:21:00,4,1,17
"675",2014-04-01 17:22:00,40.7212,-74.0018,"B02512",2014-04-01 17:22:00,4,1,17
"676",2014-04-01 17:25:00,40.7287,-73.9898,"B02512",2014-04-01 17:25:00,4,1,17
"677",2014-04-01 17:25:00,40.7736,-73.9812,"B02512",2014-04-01 17:25:00,4,1,17
"678",2014-04-01 17:26:00,40.7328,-73.986,"B02512",2014-04-01 17:26:00,4,1,17
"679",2014-04-01 17:27:00,40.7566,-73.9739,"B02512",2014-04-01 17:27:00,4,1,17
"680",2014-04-01 17:27:00,40.7539,-73.982,"B02512",2014-04-01 17:27:00,4,1,17
"681",2014-04-01 17:31:00,40.72,-74.0038,"B02512",2014-04-01 17:31:00,4,1,17
"682",2014-04-01 17:32:00,40.7395,-73.9941,"B02512",2014-04-01 17:32:00,4,1,17
"683",2014-04-01 17:32:00,40.7457,-74.0091,"B02512",2014-04-01 17:32:00,4,1,17
"684",2014-04-01 17:32:00,40.7021,-74.0127,"B02512",2014-04-01 17:32:00,4,1,17
"685",2014-04-01 17:33:00,40.7534,-73.9904,"B02512",2014-04-01 17:33:00,4,1,17
"686",2014-04-01 17:34:00,40.7242,-74.001,"B02512",2014-04-01 17:34:00,4,1,17
"687",2014-04-01 17:35:00,40.755,-73.9988,"B02512",2014-04-01 17:35:00,4,1,17
"688",2014-04-01 17:36:00,40.6844,-74.2762,"B02512",2014-04-01 17:36:00,4,1,17
"689",2014-04-01 17:37:00,40.7574,-73.9762,"B02512",2014-04-01 17:37:00,4,1,17
"690",2014-04-01 17:39:00,40.7529,-73.8838,"B02512",2014-04-01 17:39:00,4,1,17
"691",2014-04-01 17:40:00,40.7617,-73.975,"B02512",2014-04-01 17:40:00,4,1,17
"692",2014-04-01 17:41:00,40.753,-73.9791,"B02512",2014-04-01 17:41:00,4,1,17
"693",2014-04-01 17:41:00,40.7459,-73.9884,"B02512",2014-04-01 17:41:00,4,1,17
"694",2014-04-01 17:42:00,40.7178,-73.9521,"B02512",2014-04-01 17:42:00,4,1,17
"695",2014-04-01 17:42:00,40.7816,-73.9803,"B02512",2014-04-01 17:42:00,4,1,17
"696",2014-04-01 17:45:00,40.7556,-73.9745,"B02512",2014-04-01 17:45:00,4,1,17
"697",2014-04-01 17:46:00,40.7214,-73.9974,"B02512",2014-04-01 17:46:00,4,1,17
"698",2014-04-01 17:46:00,40.7875,-73.9684,"B02512",2014-04-01 17:46:00,4,1,17
"699",2014-04-01 17:46:00,40.7685,-73.9689,"B02512",2014-04-01 17:46:00,4,1,17
"700",2014-04-01 17:46:00,40.753,-73.9701,"B02512",2014-04-01 17:46:00,4,1,17
"701",2014-04-01 17:48:00,40.7478,-74.0044,"B02512",2014-04-01 17:48:00,4,1,17
"702",2014-04-01 17:48:00,40.7745,-73.958,"B02512",2014-04-01 17:48:00,4,1,17
"703",2014-04-01 17:50:00,40.7562,-73.9698,"B02512",2014-04-01 17:50:00,4,1,17
"704",2014-04-01 17:50:00,40.7129,-74.0356,"B02512",2014-04-01 17:50:00,4,1,17
"705",2014-04-01 17:50:00,40.7129,-74.0356,"B02512",2014-04-01 17:50:00,4,1,17
"706",2014-04-01 17:52:00,40.7169,-74.0123,"B02512",2014-04-01 17:52:00,4,1,17
"707",2014-04-01 17:52:00,40.7634,-73.9672,"B02512",2014-04-01 17:52:00,4,1,17
"708",2014-04-01 17:52:00,40.7555,-73.9739,"B02512",2014-04-01 17:52:00,4,1,17
"709",2014-04-01 17:53:00,40.7581,-73.9816,"B02512",2014-04-01 17:53:00,4,1,17
"710",2014-04-01 17:54:00,40.7849,-73.9487,"B02512",2014-04-01 17:54:00,4,1,17
"711",2014-04-01 17:54:00,40.7332,-73.9956,"B02512",2014-04-01 17:54:00,4,1,17
"712",2014-04-01 17:54:00,40.7376,-73.9926,"B02512",2014-04-01 17:54:00,4,1,17
"713",2014-04-01 17:56:00,40.756,-73.9717,"B02512",2014-04-01 17:56:00,4,1,17
"714",2014-04-01 17:58:00,40.771,-73.9615,"B02512",2014-04-01 17:58:00,4,1,17
"715",2014-04-01 17:58:00,40.7221,-73.9994,"B02512",2014-04-01 17:58:00,4,1,17
"716",2014-04-01 17:59:00,40.7305,-74.0069,"B02512",2014-04-01 17:59:00,4,1,17
"717",2014-04-01 17:59:00,40.7565,-73.9844,"B02512",2014-04-01 17:59:00,4,1,17
"718",2014-04-01 18:00:00,40.7568,-73.9718,"B02512",2014-04-01 18:00:00,4,1,18
"719",2014-04-01 18:01:00,40.7381,-74.0085,"B02512",2014-04-01 18:01:00,4,1,18
"720",2014-04-01 18:02:00,40.7986,-73.9728,"B02512",2014-04-01 18:02:00,4,1,18
"721",2014-04-01 18:02:00,40.757,-73.972,"B02512",2014-04-01 18:02:00,4,1,18
"722",2014-04-01 18:03:00,40.7535,-73.9786,"B02512",2014-04-01 18:03:00,4,1,18
"723",2014-04-01 18:03:00,40.7732,-73.8857,"B02512",2014-04-01 18:03:00,4,1,18
"724",2014-04-01 18:03:00,40.742,-73.9851,"B02512",2014-04-01 18:03:00,4,1,18
"725",2014-04-01 18:05:00,40.786,-73.981,"B02512",2014-04-01 18:05:00,4,1,18
"726",2014-04-01 18:05:00,40.7059,-74.0167,"B02512",2014-04-01 18:05:00,4,1,18
"727",2014-04-01 18:05:00,40.7401,-73.9901,"B02512",2014-04-01 18:05:00,4,1,18
"728",2014-04-01 18:07:00,40.7403,-73.9884,"B02512",2014-04-01 18:07:00,4,1,18
"729",2014-04-01 18:08:00,40.7243,-73.9933,"B02512",2014-04-01 18:08:00,4,1,18
"730",2014-04-01 18:10:00,40.733,-73.9912,"B02512",2014-04-01 18:10:00,4,1,18
"731",2014-04-01 18:13:00,40.7535,-73.9739,"B02512",2014-04-01 18:13:00,4,1,18
"732",2014-04-01 18:13:00,40.7535,-73.9739,"B02512",2014-04-01 18:13:00,4,1,18
"733",2014-04-01 18:14:00,40.7615,-73.9765,"B02512",2014-04-01 18:14:00,4,1,18
"734",2014-04-01 18:14:00,40.7288,-74.0347,"B02512",2014-04-01 18:14:00,4,1,18
"735",2014-04-01 18:16:00,40.7219,-74.0041,"B02512",2014-04-01 18:16:00,4,1,18
"736",2014-04-01 18:17:00,40.7101,-73.9688,"B02512",2014-04-01 18:17:00,4,1,18
"737",2014-04-01 18:17:00,40.7473,-74.0007,"B02512",2014-04-01 18:17:00,4,1,18
"738",2014-04-01 18:18:00,40.6086,-73.9326,"B02512",2014-04-01 18:18:00,4,1,18
"739",2014-04-01 18:19:00,40.7103,-73.9845,"B02512",2014-04-01 18:19:00,4,1,18
"740",2014-04-01 18:20:00,40.7265,-73.9832,"B02512",2014-04-01 18:20:00,4,1,18
"741",2014-04-01 18:20:00,40.7829,-73.4372,"B02512",2014-04-01 18:20:00,4,1,18
"742",2014-04-01 18:20:00,40.7548,-73.9734,"B02512",2014-04-01 18:20:00,4,1,18
"743",2014-04-01 18:21:00,40.7548,-73.9831,"B02512",2014-04-01 18:21:00,4,1,18
"744",2014-04-01 18:21:00,40.7636,-73.9814,"B02512",2014-04-01 18:21:00,4,1,18
"745",2014-04-01 18:21:00,40.7643,-73.9688,"B02512",2014-04-01 18:21:00,4,1,18
"746",2014-04-01 18:25:00,40.7277,-74.0346,"B02512",2014-04-01 18:25:00,4,1,18
"747",2014-04-01 18:25:00,40.7277,-74.0346,"B02512",2014-04-01 18:25:00,4,1,18
"748",2014-04-01 18:26:00,40.7627,-73.9779,"B02512",2014-04-01 18:26:00,4,1,18
"749",2014-04-01 18:27:00,40.7551,-73.9753,"B02512",2014-04-01 18:27:00,4,1,18
"750",2014-04-01 18:31:00,40.6449,-73.7822,"B02512",2014-04-01 18:31:00,4,1,18
"751",2014-04-01 18:31:00,40.7327,-73.996,"B02512",2014-04-01 18:31:00,4,1,18
"752",2014-04-01 18:31:00,40.6757,-73.9844,"B02512",2014-04-01 18:31:00,4,1,18
"753",2014-04-01 18:31:00,40.7414,-73.9848,"B02512",2014-04-01 18:31:00,4,1,18
"754",2014-04-01 18:31:00,40.7603,-73.9782,"B02512",2014-04-01 18:31:00,4,1,18
"755",2014-04-01 18:32:00,40.7243,-73.9998,"B02512",2014-04-01 18:32:00,4,1,18
"756",2014-04-01 18:33:00,40.7666,-73.9692,"B02512",2014-04-01 18:33:00,4,1,18
"757",2014-04-01 18:33:00,40.7093,-73.9618,"B02512",2014-04-01 18:33:00,4,1,18
"758",2014-04-01 18:34:00,40.7278,-74.0017,"B02512",2014-04-01 18:34:00,4,1,18
"759",2014-04-01 18:35:00,40.7545,-73.9768,"B02512",2014-04-01 18:35:00,4,1,18
"760",2014-04-01 18:36:00,40.7578,-73.9691,"B02512",2014-04-01 18:36:00,4,1,18
"761",2014-04-01 18:36:00,40.7457,-74.0049,"B02512",2014-04-01 18:36:00,4,1,18
"762",2014-04-01 18:37:00,40.7414,-73.9913,"B02512",2014-04-01 18:37:00,4,1,18
"763",2014-04-01 18:38:00,40.7678,-73.9832,"B02512",2014-04-01 18:38:00,4,1,18
"764",2014-04-01 18:42:00,40.758,-73.9757,"B02512",2014-04-01 18:42:00,4,1,18
"765",2014-04-01 18:43:00,40.7284,-74.0071,"B02512",2014-04-01 18:43:00,4,1,18
"766",2014-04-01 18:43:00,40.7429,-73.9886,"B02512",2014-04-01 18:43:00,4,1,18
"767",2014-04-01 18:44:00,40.7591,-73.9765,"B02512",2014-04-01 18:44:00,4,1,18
"768",2014-04-01 18:44:00,40.763,-73.9718,"B02512",2014-04-01 18:44:00,4,1,18
"769",2014-04-01 18:45:00,40.7782,-73.962,"B02512",2014-04-01 18:45:00,4,1,18
"770",2014-04-01 18:45:00,40.7782,-73.962,"B02512",2014-04-01 18:45:00,4,1,18
"771",2014-04-01 18:47:00,40.7445,-74.0079,"B02512",2014-04-01 18:47:00,4,1,18
"772",2014-04-01 18:47:00,40.7445,-74.0079,"B02512",2014-04-01 18:47:00,4,1,18
"773",2014-04-01 18:47:00,40.7642,-73.9731,"B02512",2014-04-01 18:47:00,4,1,18
"774",2014-04-01 18:48:00,40.7211,-73.9569,"B02512",2014-04-01 18:48:00,4,1,18
"775",2014-04-01 18:49:00,40.7077,-74.0054,"B02512",2014-04-01 18:49:00,4,1,18
"776",2014-04-01 18:50:00,40.7341,-74.0039,"B02512",2014-04-01 18:50:00,4,1,18
"777",2014-04-01 18:51:00,40.6164,-73.9523,"B02512",2014-04-01 18:51:00,4,1,18
"778",2014-04-01 18:51:00,40.7565,-73.9746,"B02512",2014-04-01 18:51:00,4,1,18
"779",2014-04-01 18:54:00,40.7592,-74.0235,"B02512",2014-04-01 18:54:00,4,1,18
"780",2014-04-01 18:56:00,40.7255,-73.995,"B02512",2014-04-01 18:56:00,4,1,18
"781",2014-04-01 18:56:00,40.764,-73.9713,"B02512",2014-04-01 18:56:00,4,1,18
"782",2014-04-01 18:57:00,40.7584,-73.9724,"B02512",2014-04-01 18:57:00,4,1,18
"783",2014-04-01 18:57:00,40.741,-73.99,"B02512",2014-04-01 18:57:00,4,1,18
"784",2014-04-01 18:58:00,40.7215,-73.9989,"B02512",2014-04-01 18:58:00,4,1,18
"785",2014-04-01 19:00:00,40.7558,-73.9751,"B02512",2014-04-01 19:00:00,4,1,19
"786",2014-04-01 19:01:00,40.7899,-73.9697,"B02512",2014-04-01 19:01:00,4,1,19
"787",2014-04-01 19:02:00,40.7219,-74.0074,"B02512",2014-04-01 19:02:00,4,1,19
"788",2014-04-01 19:02:00,40.743,-74.0076,"B02512",2014-04-01 19:02:00,4,1,19
"789",2014-04-01 19:04:00,40.7688,-73.8625,"B02512",2014-04-01 19:04:00,4,1,19
"790",2014-04-01 19:05:00,40.7222,-74.002,"B02512",2014-04-01 19:05:00,4,1,19
"791",2014-04-01 19:05:00,40.7222,-74.002,"B02512",2014-04-01 19:05:00,4,1,19
"792",2014-04-01 19:05:00,40.7578,-73.9722,"B02512",2014-04-01 19:05:00,4,1,19
"793",2014-04-01 19:05:00,40.7045,-74.0103,"B02512",2014-04-01 19:05:00,4,1,19
"794",2014-04-01 19:06:00,40.7624,-73.9835,"B02512",2014-04-01 19:06:00,4,1,19
"795",2014-04-01 19:06:00,40.7525,-73.9754,"B02512",2014-04-01 19:06:00,4,1,19
"796",2014-04-01 19:06:00,40.7065,-74.0094,"B02512",2014-04-01 19:06:00,4,1,19
"797",2014-04-01 19:09:00,40.7354,-74.1689,"B02512",2014-04-01 19:09:00,4,1,19
"798",2014-04-01 19:09:00,40.7733,-73.9548,"B02512",2014-04-01 19:09:00,4,1,19
"799",2014-04-01 19:11:00,40.7287,-73.9984,"B02512",2014-04-01 19:11:00,4,1,19
"800",2014-04-01 19:11:00,40.7123,-73.9951,"B02512",2014-04-01 19:11:00,4,1,19
"801",2014-04-01 19:11:00,40.7608,-73.979,"B02512",2014-04-01 19:11:00,4,1,19
"802",2014-04-01 19:13:00,40.7843,-73.9539,"B02512",2014-04-01 19:13:00,4,1,19
"803",2014-04-01 19:13:00,40.7843,-73.9539,"B02512",2014-04-01 19:13:00,4,1,19
"804",2014-04-01 19:13:00,40.6836,-73.9975,"B02512",2014-04-01 19:13:00,4,1,19
"805",2014-04-01 19:13:00,40.6971,-73.9949,"B02512",2014-04-01 19:13:00,4,1,19
"806",2014-04-01 19:14:00,40.6881,-74.183,"B02512",2014-04-01 19:14:00,4,1,19
"807",2014-04-01 19:15:00,40.7417,-73.9918,"B02512",2014-04-01 19:15:00,4,1,19
"808",2014-04-01 19:15:00,40.7605,-73.9754,"B02512",2014-04-01 19:15:00,4,1,19
"809",2014-04-01 19:15:00,40.7641,-73.9813,"B02512",2014-04-01 19:15:00,4,1,19
"810",2014-04-01 19:16:00,40.727,-73.9998,"B02512",2014-04-01 19:16:00,4,1,19
"811",2014-04-01 19:17:00,40.7453,-73.9908,"B02512",2014-04-01 19:17:00,4,1,19
"812",2014-04-01 19:18:00,40.714,-73.9552,"B02512",2014-04-01 19:18:00,4,1,19
"813",2014-04-01 19:21:00,40.7368,-73.9888,"B02512",2014-04-01 19:21:00,4,1,19
"814",2014-04-01 19:22:00,40.7321,-73.9865,"B02512",2014-04-01 19:22:00,4,1,19
"815",2014-04-01 19:22:00,40.764,-73.979,"B02512",2014-04-01 19:22:00,4,1,19
"816",2014-04-01 19:23:00,40.7308,-74.0068,"B02512",2014-04-01 19:23:00,4,1,19
"817",2014-04-01 19:23:00,40.7541,-73.9764,"B02512",2014-04-01 19:23:00,4,1,19
"818",2014-04-01 19:24:00,40.7408,-73.992,"B02512",2014-04-01 19:24:00,4,1,19
"819",2014-04-01 19:27:00,40.7581,-73.9751,"B02512",2014-04-01 19:27:00,4,1,19
"820",2014-04-01 19:28:00,40.7234,-74.0036,"B02512",2014-04-01 19:28:00,4,1,19
"821",2014-04-01 19:28:00,40.7727,-73.9558,"B02512",2014-04-01 19:28:00,4,1,19
"822",2014-04-01 19:29:00,40.7625,-73.9769,"B02512",2014-04-01 19:29:00,4,1,19
"823",2014-04-01 19:31:00,40.738,-74.0308,"B02512",2014-04-01 19:31:00,4,1,19
"824",2014-04-01 19:32:00,40.7517,-73.9862,"B02512",2014-04-01 19:32:00,4,1,19
"825",2014-04-01 19:33:00,40.7274,-74.0057,"B02512",2014-04-01 19:33:00,4,1,19
"826",2014-04-01 19:34:00,40.7324,-73.9969,"B02512",2014-04-01 19:34:00,4,1,19
"827",2014-04-01 19:34:00,40.7304,-74.0461,"B02512",2014-04-01 19:34:00,4,1,19
"828",2014-04-01 19:35:00,40.7104,-73.9847,"B02512",2014-04-01 19:35:00,4,1,19
"829",2014-04-01 19:37:00,40.7441,-73.984,"B02512",2014-04-01 19:37:00,4,1,19
"830",2014-04-01 19:38:00,40.8262,-73.9439,"B02512",2014-04-01 19:38:00,4,1,19
"831",2014-04-01 19:41:00,40.7218,-74.0042,"B02512",2014-04-01 19:41:00,4,1,19
"832",2014-04-01 19:41:00,40.7594,-73.9828,"B02512",2014-04-01 19:41:00,4,1,19
"833",2014-04-01 19:43:00,40.7327,-74.0077,"B02512",2014-04-01 19:43:00,4,1,19
"834",2014-04-01 19:43:00,40.7616,-73.9825,"B02512",2014-04-01 19:43:00,4,1,19
"835",2014-04-01 19:45:00,40.759,-73.9624,"B02512",2014-04-01 19:45:00,4,1,19
"836",2014-04-01 19:46:00,40.6879,-74.181,"B02512",2014-04-01 19:46:00,4,1,19
"837",2014-04-01 19:47:00,40.7122,-73.8232,"B02512",2014-04-01 19:47:00,4,1,19
"838",2014-04-01 19:47:00,40.764,-73.9766,"B02512",2014-04-01 19:47:00,4,1,19
"839",2014-04-01 19:50:00,40.7167,-74.0024,"B02512",2014-04-01 19:50:00,4,1,19
"840",2014-04-01 19:50:00,40.6953,-74.1798,"B02512",2014-04-01 19:50:00,4,1,19
"841",2014-04-01 19:50:00,40.7371,-74.0021,"B02512",2014-04-01 19:50:00,4,1,19
"842",2014-04-01 19:50:00,40.7437,-73.9792,"B02512",2014-04-01 19:50:00,4,1,19
"843",2014-04-01 19:51:00,40.751,-73.9729,"B02512",2014-04-01 19:51:00,4,1,19
"844",2014-04-01 19:52:00,40.7999,-73.6507,"B02512",2014-04-01 19:52:00,4,1,19
"845",2014-04-01 19:52:00,40.7261,-73.9962,"B02512",2014-04-01 19:52:00,4,1,19
"846",2014-04-01 19:53:00,40.702,-73.9867,"B02512",2014-04-01 19:53:00,4,1,19
"847",2014-04-01 19:53:00,40.6436,-73.7899,"B02512",2014-04-01 19:53:00,4,1,19
"848",2014-04-01 19:54:00,40.7295,-73.987,"B02512",2014-04-01 19:54:00,4,1,19
"849",2014-04-01 19:54:00,40.7102,-74.015,"B02512",2014-04-01 19:54:00,4,1,19
"850",2014-04-01 19:55:00,40.7592,-73.9777,"B02512",2014-04-01 19:55:00,4,1,19
"851",2014-04-01 19:56:00,40.7995,-73.9638,"B02512",2014-04-01 19:56:00,4,1,19
"852",2014-04-01 19:56:00,40.7333,-74.0056,"B02512",2014-04-01 19:56:00,4,1,19
"853",2014-04-01 19:57:00,40.8132,-74.2143,"B02512",2014-04-01 19:57:00,4,1,19
"854",2014-04-01 19:57:00,40.7384,-73.9917,"B02512",2014-04-01 19:57:00,4,1,19
"855",2014-04-01 19:58:00,40.7236,-74.0027,"B02512",2014-04-01 19:58:00,4,1,19
"856",2014-04-01 19:59:00,40.764,-73.9766,"B02512",2014-04-01 19:59:00,4,1,19
"857",2014-04-01 20:00:00,40.7533,-73.9664,"B02512",2014-04-01 20:00:00,4,1,20
"858",2014-04-01 20:01:00,40.7636,-73.9794,"B02512",2014-04-01 20:01:00,4,1,20
"859",2014-04-01 20:01:00,40.7322,-74.0076,"B02512",2014-04-01 20:01:00,4,1,20
"860",2014-04-01 20:04:00,40.7146,-74.0101,"B02512",2014-04-01 20:04:00,4,1,20
"861",2014-04-01 20:05:00,40.7271,-74.0347,"B02512",2014-04-01 20:05:00,4,1,20
"862",2014-04-01 20:05:00,40.7475,-74.009,"B02512",2014-04-01 20:05:00,4,1,20
"863",2014-04-01 20:06:00,40.7685,-73.8626,"B02512",2014-04-01 20:06:00,4,1,20
"864",2014-04-01 20:06:00,40.7685,-73.8626,"B02512",2014-04-01 20:06:00,4,1,20
"865",2014-04-01 20:08:00,40.7218,-73.9829,"B02512",2014-04-01 20:08:00,4,1,20
"866",2014-04-01 20:09:00,40.6449,-73.7822,"B02512",2014-04-01 20:09:00,4,1,20
"867",2014-04-01 20:09:00,40.7274,-73.9937,"B02512",2014-04-01 20:09:00,4,1,20
"868",2014-04-01 20:10:00,40.73,-73.9856,"B02512",2014-04-01 20:10:00,4,1,20
"869",2014-04-01 20:11:00,40.7195,-74.0323,"B02512",2014-04-01 20:11:00,4,1,20
"870",2014-04-01 20:11:00,40.7195,-74.0323,"B02512",2014-04-01 20:11:00,4,1,20
